GeneID	Name	Exons	Size	A_0	A_1	AR_0	AR_1	B_0	B_1	BR_0	BR_1	C_0	C_1	CR_0	CR_1	D_0	D_1	DR_0	DR_1	E_0	E_1	ER_0	ER_1	F_0	F_1	FR_0	FR_1	G_0	G_1	H_0	H_1	I_0	I_1	J_0	J_1	K_0	K_1	KR_0	KR_1	L_0	L_1	M_0	M_1	N_0	N_1	O_0	O_1	P_0	P_1	Q_0	Q_1	S_0	S_1	T_0	T_1	U_0	U_1
PVP01_1414800	conserved Plasmodium protein%2C unknown function	1	1202	0	1	0	0	1	0	5	0	2	2	22	16	6	1	10	0	0	0	0	0	4	2	0	0	11	2	1	0	0	0	3	0	0	0	0	0	2	0	0	0	2	0	0	0	4	0	0	0	2	0	0	0	2	0
PVP01_1415200	conserved Plasmodium protein%2C unknown function	1	1430	0	2	0	0	16	0	12	0	54	7	69	28	39	9	80	8	3	0	0	0	45	0	0	2	33	2	6	0	0	0	33	2	25	2	6	0	17	2	2	0	2	0	9	0	27	0	2	2	2	0	0	0	12	0
PVP01_1415300	conserved Plasmodium protein%2C unknown function	2	370	0	11	0	0	20	0	96	5	51	11	291	8	425	9	409	29	11	0	0	0	36	9	0	9	105	3	8	2	0	0	257	25	353	4	2	0	7	1	0	0	1	0	33	0	328	4	3	0	2	0	21	0	13	0
PVP01_1415400	cop-coated vesicle membrane protein p24 precursor%2C putative	4	614	0	1	0	0	7	4	20	0	22	4	67	19	19	2	45	9	4	0	0	0	23	0	0	2	37	1	2	0	0	0	47	2	45	0	3	0	7	0	0	0	0	0	3	0	43	0	5	0	1	0	1	0	10	0
PVP01_1415600	pinin/SDK/MemA domain-containing protein%2C putative	4	1499	2	9	10	4	23	2	34	0	139	8	72	75	55	20	66	18	9	0	0	0	80	7	4	8	55	4	0	0	0	0	65	16	73	4	4	2	58	5	0	0	0	0	4	0	122	12	2	0	5	0	4	3	20	0
PVP01_1415700	ubiquitin-like protein%2C putative	2	571	0	0	0	0	2	0	6	0	6	1	1	7	3	0	4	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PVP01_1416100	conserved Plasmodium protein%2C unknown function	1	2882	2	4	2	0	16	2	6	2	166	11	44	39	15	2	7	5	0	0	0	0	21	5	6	0	14	2	2	0	0	0	18	0	8	0	10	2	14	4	0	0	13	0	3	0	14	0	9	0	0	0	0	0	48	2
PVP01_1416300	zinc finger (CCCH type) protein%2C putative	6	1281	0	0	3	0	7	0	13	0	52	5	17	68	6	4	7	1	0	0	0	0	20	2	2	0	52	0	0	0	0	0	0	0	2	0	14	0	18	0	0	0	1	0	4	0	0	0	4	0	0	0	0	0	16	0
PVP01_1416400	conserved Plasmodium protein%2C unknown function	4	551	1	3	0	1	38	4	75	5	46	6	181	60	88	20	166	124	10	0	0	0	176	28	1	12	43	6	14	0	4	0	147	19	222	4	14	0	11	2	3	0	3	0	14	0	155	5	5	4	8	0	10	0	19	0
PVP01_1416500	phosphatidylinositol synthase%2C putative	9	615	2	2	3	1	23	5	25	1	126	20	70	70	23	11	50	10	3	0	1	0	43	7	8	0	68	1	2	1	0	0	47	7	29	2	26	0	58	0	0	0	9	0	11	0	47	1	9	0	0	0	1	0	59	0
PVP01_1416700	transcription factor MYB1%2C putative	1	1154	0	9	5	2	48	18	69	9	161	20	222	43	298	56	216	19	10	0	0	0	194	17	3	13	63	7	10	4	0	0	110	11	260	2	24	1	20	1	0	0	0	0	9	0	257	2	4	2	10	0	6	0	9	2
PVP01_1416900	protein kinase%2C putative	9	1013	0	6	33	13	19	1	39	1	109	8	192	234	100	19	130	38	11	2	0	2	122	7	7	0	113	1	8	1	4	0	65	20	110	1	11	1	95	3	4	0	1	3	7	0	95	4	7	0	1	0	11	2	16	1
PVP01_1417200	conserved Plasmodium protein%2C unknown function	5	313	0	0	0	0	0	0	7	0	6	0	21	20	16	0	18	1	0	0	0	0	9	1	0	0	22	0	1	0	0	0	4	1	6	0	3	0	2	0	1	0	1	0	0	0	5	0	0	0	1	0	0	0	2	0
PVP01_1417700	protein transport protein SEC20%2C putative	7	875	2	6	6	2	62	46	28	1	1345	260	57	45	38	10	49	85	0	0	0	1	57	16	25	1	38	3	11	8	4	0	39	3	91	0	28	2	62	10	3	0	11	1	29	0	15	2	57	9	35	3	1	0	54	1
PVP01_1417800	conserved Plasmodium protein%2C unknown function	1	2669	0	0	4	0	6	0	15	0	3	0	11	44	0	6	6	4	0	0	0	0	8	0	0	0	39	0	0	0	0	0	0	2	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_1418200	conserved Plasmodium protein%2C unknown function	5	871	0	0	0	0	1	0	5	0	25	3	11	18	3	0	1	2	0	0	0	0	16	0	0	0	27	0	2	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0
PVP01_1418400	conserved Plasmodium protein%2C unknown function	1	269	0	0	0	0	0	0	0	0	2	0	1	8	1	1	0	0	0	0	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_1418600	conserved Plasmodium protein%2C unknown function	1	482	0	0	0	0	7	0	1	0	55	6	9	18	6	2	7	2	0	0	0	0	6	2	0	2	10	0	0	2	0	0	4	0	0	0	2	0	1	0	0	0	0	0	2	0	4	0	4	0	0	0	0	0	0	2
PVP01_1418800	small ribosomal subunit nuclear export protein%2C putative	1	2672	0	2	2	8	7	0	9	0	7	5	11	94	7	0	8	6	0	2	0	0	23	0	1	2	41	0	0	0	2	0	4	0	2	0	4	0	4	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	4	0
PVP01_1418900	conserved Plasmodium protein%2C unknown function	1	569	1	0	0	2	4	2	14	0	10	1	15	54	9	12	18	4	1	2	0	0	19	10	0	0	17	2	0	0	0	0	9	3	9	0	2	0	11	2	0	0	0	0	0	0	5	0	0	0	0	0	2	0	6	0
PVP01_1419000	ferredoxin%2C putative	1	590	0	0	0	0	4	0	5	0	1	2	6	22	1	2	4	2	0	0	0	0	4	2	0	0	36	0	0	0	2	0	1	0	2	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PVP01_1419300	structural maintenance of chromosomes protein 2%2C putative	2	3655	0	0	0	0	14	8	23	0	101	13	23	53	9	16	18	8	0	0	0	0	23	4	0	1	43	0	3	0	0	0	12	0	4	0	3	0	6	0	0	0	0	0	4	0	7	2	6	2	0	0	0	0	4	0
PVP01_1419600	conserved Plasmodium protein%2C unknown function	1	2474	0	0	2	0	9	10	17	0	65	1	66	38	33	3	16	14	0	0	0	0	26	2	0	1	33	0	2	0	0	0	25	6	22	1	4	0	10	0	1	0	0	0	5	0	23	0	4	0	0	0	2	0	16	0
PVP01_1419700	translocation protein SEC63%2C putative	1	2186	0	0	2	0	0	4	14	0	14	0	2	35	0	0	9	4	0	0	0	0	2	0	0	0	21	0	0	0	0	0	1	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_1420100	conserved Plasmodium protein%2C unknown function	1	2369	0	3	7	0	23	2	35	4	119	6	129	83	47	30	56	8	7	7	0	0	70	21	2	2	57	6	2	0	2	0	28	6	22	0	6	0	33	0	0	0	2	0	12	0	52	0	3	0	2	0	4	2	26	2
PVP01_1420200	tRNA (guanine(26)-N(2))-dimethyltransferase%2C putative	1	2840	0	2	2	2	11	0	19	0	35	3	8	35	7	1	6	10	0	0	0	0	38	6	0	0	18	0	2	0	0	0	7	7	15	0	16	3	27	0	0	0	3	0	0	0	8	0	0	0	2	0	0	2	19	0
PVP01_1420600	protein phosphatase PP2A regulatory subunit A%2C putative	1	2570	0	0	0	0	8	0	13	0	10	0	11	21	5	0	4	2	0	2	0	0	9	0	0	0	19	0	0	1	0	0	7	1	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
PVP01_1420700	conserved Plasmodium protein%2C unknown function	1	3704	0	0	0	0	9	6	29	2	82	2	68	94	30	5	35	17	0	0	0	0	55	3	0	0	62	0	0	0	0	0	4	2	5	0	16	0	8	0	2	0	0	0	2	0	8	2	7	0	4	0	0	0	11	0
PVP01_1420900	ATP-dependent Clp protease adapter protein ClpS%2C putative	5	589	0	2	2	1	9	3	0	0	103	5	12	14	3	1	1	16	2	0	0	0	3	0	4	0	34	0	0	2	0	0	14	0	6	0	12	0	67	0	2	0	3	0	7	0	5	0	14	0	1	0	0	0	46	0
PVP01_1421100	conserved Plasmodium protein%2C unknown function	1	2423	0	0	0	0	2	0	19	0	2	0	21	51	6	0	4	6	0	0	0	0	13	0	0	0	36	0	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
PVP01_1421200	type I signal peptidase%2C putative	1	950	0	0	0	0	0	2	2	0	2	1	6	2	0	0	2	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
PVP01_1421700	RNA-binding protein%2C putative	4	371	0	0	0	0	2	2	3	0	42	2	21	5	1	1	1	1	0	0	0	0	13	2	0	0	4	0	0	1	0	0	6	0	3	0	2	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0
PVP01_1421900	conserved Plasmodium protein%2C unknown function	4	8423	2	21	41	11	317	378	83	0	3984	740	112	226	38	15	76	188	8	2	7	0	65	49	33	0	264	3	27	19	11	2	242	36	164	4	152	11	449	31	2	0	39	7	113	1	15	0	296	26	43	0	4	0	325	20
PVP01_1422100	conserved Plasmodium protein%2C unknown function	1	9089	0	0	4	0	38	18	23	2	233	30	46	87	11	53	29	21	0	0	0	0	94	32	1	0	51	0	4	0	0	0	21	1	12	0	3	0	21	2	2	0	0	0	1	0	7	2	17	0	0	0	3	3	44	0
PVP01_1422300	3'%2C5'-cyclic nucleotide phosphodiesterase%2C putative	9	3486	0	2	0	0	7	0	59	2	39	3	102	96	42	1	102	13	4	0	0	0	25	2	0	0	50	0	3	0	0	0	23	4	24	5	0	0	2	0	0	0	0	0	4	0	27	0	5	0	0	0	2	0	13	0
PVP01_1422800	conserved Plasmodium protein%2C unknown function	9	621	0	0	0	0	0	0	6	0	7	0	20	30	5	0	8	8	0	0	0	0	9	0	1	0	32	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0
PVP01_1422900	negative elongation factor A%2C putative	2	757	0	0	0	0	1	1	10	0	36	0	21	6	7	8	18	3	1	0	0	0	11	3	0	0	15	0	0	0	0	0	10	5	10	0	0	0	8	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	2	0
PVP01_1423000	conserved Plasmodium protein%2C unknown function	1	10634	0	5	2	5	3	4	39	0	54	10	66	124	20	6	39	16	4	0	0	0	6	2	7	3	100	2	2	0	4	0	5	8	29	0	11	0	42	0	0	0	2	0	0	0	31	10	3	2	0	0	0	0	6	0
PVP01_1423100	histone H2B variant%2C putative	1	371	0	0	0	0	0	5	3	0	24	2	5	8	0	0	5	2	0	0	0	0	7	0	0	0	15	0	0	0	0	0	1	0	0	0	2	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0
PVP01_1423200	MAATS1 domain-containing protein%2C putative	1	1904	0	0	0	2	0	0	10	0	10	0	11	24	2	2	7	2	0	0	0	0	2	2	0	0	35	0	0	0	0	0	4	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0
PVP01_1423500	calmodulin%2C putative	3	732	0	0	0	0	0	0	0	0	41	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0
PVP01_1424000	tRNA Serine	1	81	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_1424200	C-Myc-binding protein%2C putative	2	295	0	0	0	0	15	0	0	3	18	11	41	1	51	6	39	4	8	0	0	0	20	1	0	3	17	0	0	0	0	0	31	5	45	0	0	0	0	0	0	0	0	0	3	0	43	1	0	0	0	0	3	0	3	0
PVP01_1424300	conserved Plasmodium protein%2C unknown function	1	4604	0	0	4	2	5	4	10	2	94	10	11	66	1	0	10	12	0	0	0	0	7	2	2	0	73	1	2	0	0	0	6	0	1	0	10	0	19	2	2	0	0	0	6	0	0	1	6	2	2	0	0	0	9	0
PVP01_1424400	calcium-dependent protein kinase 3%2C putative	4	1550	0	0	0	0	2	0	8	0	8	0	4	10	1	0	5	1	0	0	0	0	7	0	0	0	24	0	0	0	0	0	7	2	1	0	0	0	4	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0
PVP01_1424500	secreted ookinete protein%2C putative	3	672	0	0	0	0	0	0	5	1	22	0	21	21	3	0	8	4	0	0	0	0	10	2	0	2	37	0	1	0	0	0	11	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0
PVP01_1424600	mitochondrial ATP synthase F1%2C epsilon subunit%2C putative	3	204	0	0	1	0	3	1	0	0	25	1	1	5	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	1	0	0	0	2	0	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0
PVP01_1424900	drug/metabolite transporter%2C putative	1	1310	0	23	10	5	220	106	211	21	914	109	624	329	457	67	516	111	21	7	0	2	478	42	12	23	167	5	22	0	9	2	251	57	371	24	72	7	220	13	6	0	26	6	88	0	397	15	76	14	25	0	42	0	336	0
PVP01_1425100	FAD-dependent monooxygenase%2C putative	1	2852	0	0	2	0	5	0	5	0	19	2	9	55	2	2	8	0	0	0	0	0	17	2	0	2	28	0	0	0	0	0	10	0	14	0	4	0	9	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	6	0
PVP01_1425200	importin beta%2C putative	1	2636	0	0	0	0	4	2	7	0	77	6	6	22	3	0	11	4	0	0	0	0	8	1	0	0	21	0	1	0	0	0	12	0	0	0	3	0	6	0	0	0	0	0	2	0	1	0	4	0	0	0	0	0	10	0
PVP01_1425300	RAP protein%2C putative	1	2831	0	0	0	0	6	0	7	2	5	3	48	21	8	13	26	3	0	2	0	0	12	1	0	0	17	0	4	0	0	0	36	5	6	0	0	0	6	0	0	0	0	0	1	0	10	0	2	0	0	0	0	0	2	2
PVP01_1425500	superoxide dismutase [Fe]%2C putative	1	596	0	0	0	0	0	0	1	0	1	0	3	1	1	1	2	3	1	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PVP01_1425600	conserved Plasmodium protein%2C unknown function	1	1106	0	0	0	0	4	4	5	0	132	10	3	39	1	2	8	4	0	0	0	0	3	0	0	0	39	0	0	0	0	0	6	0	0	0	0	0	13	2	0	0	2	0	2	0	0	0	8	0	0	0	0	0	4	0
PVP01_1425800	conserved Plasmodium protein%2C unknown function	1	1892	0	0	0	0	0	0	6	0	4	2	11	47	0	0	6	2	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
PVP01_1426100	DNA/RNA-binding protein Alba 1%2C putative	1	725	0	0	0	0	0	0	4	0	16	0	6	17	6	0	2	0	0	0	0	0	6	0	0	2	9	0	0	0	0	0	0	0	6	0	5	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0
PVP01_1426300	60S ribosomal protein L13%2C putative	2	646	0	0	0	2	0	0	9	0	6	0	5	39	2	0	8	4	0	0	0	0	0	0	0	0	15	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	3	0	0	0	0	0
PVP01_1426500	GDP-mannose 4%2C6-dehydratase%2C putative	1	1073	0	0	1	0	2	0	2	0	6	0	23	65	4	5	14	4	0	0	0	0	7	0	0	2	27	1	0	0	1	0	23	2	4	0	2	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
PVP01_1426700	translation initiation factor SUI1%2C putative	4	809	0	6	5	0	42	17	55	1	193	28	154	94	187	25	183	36	3	2	0	2	154	23	4	8	90	5	5	2	0	2	111	19	135	0	17	2	68	5	0	0	5	0	22	0	119	7	6	0	3	0	11	0	57	2
PVP01_1427000	conserved Plasmodium protein%2C unknown function	2	946	0	4	18	2	8	0	80	4	86	6	65	169	60	8	72	24	10	0	0	0	16	4	2	0	63	0	0	0	4	0	38	1	45	0	14	1	50	2	0	0	9	0	2	0	35	0	2	0	2	0	6	0	16	0
PVP01_1427500	U1 small nuclear ribonucleoprotein C%2C putative	1	722	0	0	0	0	3	0	4	0	15	4	35	27	3	2	0	3	0	0	0	0	17	2	0	0	7	0	0	0	2	0	6	0	12	0	0	0	2	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0
PVP01_1428200	conserved protein%2C unknown function	1	7445	0	0	0	0	56	19	81	2	180	19	258	84	222	48	268	44	12	0	0	0	158	32	1	10	99	7	8	3	0	0	125	11	126	2	9	0	38	2	0	0	4	0	7	0	191	2	14	0	5	0	5	0	39	2
PVP01_1428400	RNA-binding protein%2C putative	6	3552	0	6	1	0	21	9	26	0	118	18	112	60	59	12	44	23	2	0	0	0	135	14	2	2	64	0	3	0	0	0	53	6	70	0	9	0	23	1	0	0	0	0	8	0	47	1	13	2	3	0	6	0	24	0
PVP01_1428600	conserved Plasmodium protein%2C unknown function	1	3308	2	4	10	2	64	22	87	2	1040	76	316	78	243	47	210	56	7	0	0	0	169	28	2	4	106	6	2	2	0	0	143	32	102	1	39	0	107	6	2	0	2	0	17	0	107	2	49	2	8	0	10	2	47	0
PVP01_1428800	histone-arginine methyltransferase CARM1%2C putative	1	2483	0	0	2	0	2	0	5	0	11	0	8	36	0	0	1	6	0	0	0	0	14	2	2	0	31	0	4	0	2	0	2	0	7	0	2	3	4	0	0	0	0	0	2	0	5	0	2	0	0	0	0	0	0	0
PVP01_1428900	conserved protein%2C unknown function	4	1844	0	0	0	0	2	0	8	0	8	0	3	29	0	0	11	1	0	0	0	0	0	0	0	0	32	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PVP01_1429000	CCR4-associated factor 1%2C putative	1	6092	0	0	13	0	13	2	30	0	62	4	36	124	18	10	29	8	2	0	0	0	18	2	0	2	124	0	0	0	4	0	9	8	51	4	5	0	26	0	0	0	4	0	6	0	23	0	4	0	0	0	6	0	20	0
PVP01_1429100	ER membrane protein complex subunit 1%2C putative	2	3340	0	0	0	0	4	2	7	2	14	0	23	57	3	2	10	13	0	0	0	0	34	4	0	2	45	0	0	0	0	0	13	0	2	0	4	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	11	0
PVP01_1429300	cullin-1%2C putative	2	2440	0	1	4	0	17	0	21	0	18	2	61	30	26	16	61	10	3	0	0	0	55	7	0	0	32	0	2	0	2	0	46	6	33	1	6	0	30	0	0	0	0	0	4	0	101	2	2	0	0	0	6	0	13	0
PVP01_1429500	hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase%2C putative	3	2151	0	0	2	4	21	23	20	0	384	40	35	67	5	8	19	18	2	0	0	0	13	9	6	0	81	2	2	2	0	0	27	0	9	0	17	2	49	2	0	0	0	0	6	0	1	0	24	0	0	0	0	0	30	1
PVP01_1429700	ATP-dependent RNA helicase DBP1%2C putative	1	2771	0	0	0	2	0	0	24	3	4	0	29	173	4	0	28	20	0	0	0	0	3	0	0	0	126	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	4	0	0	0
PVP01_1429900	aquaporin%2C putative	1	2045	6	13	6	0	69	2	126	16	282	31	474	106	565	46	483	71	11	4	0	0	358	45	0	38	165	23	8	1	2	0	447	43	607	6	21	0	31	4	4	0	0	2	36	0	523	0	4	2	9	0	31	0	18	2
PVP01_1430100	ABC1 family%2C putative	1	2876	0	0	0	0	4	4	5	0	6	0	12	36	4	5	6	3	2	0	0	0	7	11	0	2	48	0	0	0	0	0	1	0	2	0	4	0	4	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0
PVP01_1430900	conserved Plasmodium protein%2C unknown function	1	2666	0	0	5	0	39	12	20	2	218	18	57	40	28	5	44	22	0	2	0	0	33	2	5	0	52	0	3	3	2	0	21	4	20	0	9	0	28	2	3	0	2	0	2	0	14	0	10	5	3	0	2	0	18	0
PVP01_1431100	conserved Plasmodium protein%2C unknown function	1	2240	0	0	0	0	6	2	9	0	46	4	6	30	3	2	2	6	0	0	0	0	10	2	0	0	19	0	0	0	0	0	0	0	8	0	0	1	10	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	8	0
PVP01_1431400	glycerol-3-phosphate 1-O-acyltransferase%2C putative	1	1751	0	0	4	1	10	6	9	0	141	7	19	29	4	0	8	6	0	0	0	0	19	2	0	0	24	0	0	0	0	0	17	3	4	0	0	0	28	0	0	0	2	4	14	0	0	0	4	0	6	0	0	0	36	0
PVP01_1431500	conserved protein%2C unknown function	4	452	0	0	1	0	0	0	9	0	0	0	9	17	0	0	6	3	0	0	0	0	3	2	0	0	16	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_1431600	eukaryotic translation initiation factor 3 subunit A%2C putative	1	3857	0	0	4	2	4	2	32	0	14	1	39	106	8	2	29	8	0	0	0	0	8	2	0	0	89	0	0	0	0	0	10	2	16	0	2	0	13	0	0	0	0	0	2	0	17	0	0	0	2	0	2	0	0	0
PVP01_1431800	bromodomain protein 2%2C putative	1	3263	0	0	2	0	6	0	12	2	8	0	13	47	0	2	9	6	0	0	0	0	3	0	0	0	41	0	0	0	0	0	8	0	8	0	2	0	4	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0
PVP01_1431900	U1 spliceosomal RNA	1	163	0	0	0	0	3	0	2	0	1	0	0	4	1	0	0	1	0	0	0	0	3	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
PVP01_1432100	conserved Plasmodium protein%2C unknown function	2	355	0	12	12	2	42	11	56	1	248	27	123	62	190	25	149	26	16	0	0	1	82	25	2	7	66	5	3	0	0	0	97	12	141	1	18	3	43	4	3	0	5	1	12	0	135	0	6	0	6	0	25	0	25	0
PVP01_1432200	conserved Plasmodium protein%2C unknown function	1	1760	0	2	3	0	18	14	13	0	84	0	36	27	0	9	4	6	2	2	0	0	78	2	0	0	23	0	2	0	2	0	21	0	6	0	13	0	31	4	4	0	4	0	6	0	4	0	8	0	4	0	2	0	71	0
PVP01_1432500	DNA-directed RNA polymerases I%2C II%2C and III subunit RPABC3%2C putative	3	429	0	0	1	0	0	0	3	0	11	0	11	7	0	0	10	4	0	0	0	0	7	0	0	0	19	0	0	0	0	0	2	0	1	0	2	0	1	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	3	0
PVP01_1432600	proline--tRNA ligase%2C putative	1	2297	0	0	0	0	0	0	10	0	36	2	16	29	4	2	6	0	0	0	0	0	8	0	0	0	17	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	4	0
PVP01_1432700	conserved Plasmodium protein%2C unknown function	3	3111	0	0	0	0	2	0	11	0	11	0	27	95	2	4	25	8	0	0	0	0	17	4	0	0	76	0	0	0	0	0	0	0	9	0	0	2	5	0	0	0	0	1	1	0	14	1	0	0	0	0	2	0	2	0
PVP01_1432800	conserved Plasmodium protein%2C unknown function	2	433	0	0	0	0	0	0	5	0	1	1	13	16	7	4	9	1	2	0	0	0	10	1	0	0	7	0	0	0	0	0	9	0	5	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0
PVP01_1433000	histone-lysine N-methyltransferase%2C putative	2	604	0	0	2	0	5	10	2	0	147	25	7	16	5	0	6	5	1	0	0	0	1	0	0	0	27	0	0	1	0	0	13	2	8	1	8	3	45	0	0	0	0	0	7	0	2	0	2	0	4	0	0	0	26	0
PVP01_1433100	geranylgeranyl transferase type2 beta subunit%2C putative	2	1693	0	0	0	0	5	3	10	0	60	1	32	33	14	11	27	4	0	0	0	0	26	0	0	0	21	0	0	0	0	0	1	3	5	1	4	0	13	0	0	0	0	0	0	0	8	0	2	0	2	0	0	0	5	0
PVP01_1433200	ER membrane protein complex subunit 6%2C putative	2	376	0	0	0	0	5	0	8	0	1	0	21	15	0	3	5	3	0	0	0	0	3	2	0	0	13	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_1433400	adrenodoxin-type ferredoxin%2C putative	5	472	0	1	0	2	16	21	12	0	268	32	5	11	3	3	6	13	0	0	0	0	5	2	6	1	22	0	1	4	0	0	11	2	9	0	5	0	30	2	0	0	1	0	11	0	3	0	33	1	4	0	0	0	19	1
PVP01_1434100	10 kDa chaperonin%2C putative	3	309	0	3	0	0	0	9	11	0	56	0	5	8	0	4	2	2	0	0	0	0	11	7	0	0	7	0	0	0	0	0	2	1	4	0	4	1	21	0	2	0	0	0	1	0	0	0	4	0	0	0	0	0	23	0
PVP01_1434200	conserved Plasmodium protein%2C unknown function	1	1820	0	0	0	2	6	2	6	3	75	8	10	16	4	0	5	3	0	0	0	0	4	4	2	0	17	2	3	0	0	0	7	2	4	0	0	0	4	2	0	0	0	0	4	0	2	0	2	0	0	0	0	0	4	0
PVP01_1434300	conserved Plasmodium protein%2C unknown function	3	204	0	0	7	0	13	13	10	1	119	15	56	10	50	15	24	17	3	0	0	0	102	4	1	1	20	3	3	1	0	0	31	3	18	1	4	0	14	1	1	0	1	0	9	0	29	2	9	2	2	0	3	0	20	2
PVP01_1434500	conserved Plasmodium protein%2C unknown function	1	3794	2	4	20	2	163	114	70	0	847	128	242	94	210	66	125	65	2	0	0	0	466	65	13	4	128	14	16	5	4	0	186	27	107	6	50	6	134	7	0	0	16	3	68	2	101	2	88	2	24	0	8	6	192	4
PVP01_1435100	signal recognition particle subunit SRP19%2C putative	1	413	0	0	0	0	3	0	2	0	22	2	5	9	6	14	0	0	0	0	0	0	11	8	0	0	8	0	0	0	0	0	7	0	3	0	7	0	28	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	15	0
PVP01_1435300	male development gene 1%2C putative	1	866	0	0	2	0	25	7	36	5	200	3	51	11	74	14	103	29	6	0	0	3	61	10	0	4	16	0	0	0	2	0	51	10	77	4	50	0	87	0	2	0	11	2	13	0	58	2	7	0	0	0	13	0	83	0
PVP01_1435400	cell traversal protein for ookinetes and sporozoites	1	590	4	5	0	0	31	4	62	4	51	4	117	13	115	17	162	16	7	0	0	0	74	14	0	3	63	4	0	0	0	0	206	7	119	7	2	0	29	0	0	0	1	0	6	0	104	0	0	0	4	0	3	2	48	2
PVP01_1435800	conserved Plasmodium protein%2C unknown function	1	419	0	0	0	0	1	1	5	0	2	0	25	20	4	3	12	4	0	0	0	0	6	1	0	0	3	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
